#{"t_start": 1754198174.1513555, "env_id": "None"}
r,l,t
19.478012,76,8383.074443
25.289131,76,8383.118752
17.908493,74,8383.169873
20.707785,76,8383.218559
21.549606,75,8384.232299
18.258417,75,8384.278078
20.43183,78,8384.322201
24.490625,74,8384.360289
18.46758,78,8384.411163
17.966284,75,8384.45458
18.335747,77,8384.500712
26.207394,79,8384.543794
25.3366,75,8384.590461
21.346294,77,8384.631145
18.390192,77,8384.674007
18.3221,77,8384.716395
18.020061,74,8384.758746
25.26766,76,8384.805258
18.873293,78,8384.845477
18.666796,76,8384.883363
22.351007,78,8384.924837
22.518818,78,8384.975735
18.762236,78,8385.024672
25.031126,75,8385.072232
24.829435,75,8385.116438
19.546701,78,8385.171255
20.354946,78,8385.214656
23.92949,78,8385.259086
19.471323,77,8385.310033
19.877436,80,8385.359675
18.971188,75,8386.385491
21.208307,77,8386.432518
20.773386,74,8386.469575
20.06991,75,8386.510503
18.554234,74,8386.555373
17.974707,73,8386.603103
18.090496,75,8386.650654
21.18715,77,8386.692031
26.157663,76,8386.738745
18.156319,76,8386.779719
18.300982,76,8386.815352
25.182352,75,8386.854023
22.180794,77,8386.895622
23.979668,78,8386.93423
18.46166,76,8386.971207
20.331137,74,8387.015716
25.019632,75,8387.056631
24.742765,77,8387.098511
18.027842,75,8387.146005
19.454681,77,8387.189661
18.269405,76,8387.227843
25.012127,75,8387.267885
20.251373,76,8387.31025
19.273458,76,8387.348386
18.77371,75,8387.385485
22.11492,77,8387.425972
18.582909,74,8387.46414
24.581259,77,8388.411643
17.951735,74,8388.456851
17.68811,74,8388.500365
18.712366,74,8388.540772
18.607958,75,8388.579431
18.59701,78,8388.621893
25.1816,76,8388.664115
18.09693,75,8388.700715
19.832552,76,8388.739336
25.388863,75,8388.778236
18.639143,75,8388.820317
18.293941,75,8388.856871
25.713696,75,8388.896848
17.867588,74,8388.932756
26.581562,79,8388.976352
26.181395,78,8389.015337
17.930212,75,8389.052902
19.645164,77,8389.092734
18.292461,76,8389.143212
26.09206,78,8389.188671
22.001978,75,8389.227922
18.004845,75,8389.264379
20.993425,75,8389.302381
19.703796,77,8389.345896
18.240936,76,8389.387959
20.016647,76,8389.428282
20.829773,75,8389.471639
25.50292,75,8389.508979
20.527496,77,8390.485125
19.55301,78,8390.530245
22.504478,74,8390.566745
20.54785,78,8390.609674
18.977432,76,8390.653088
24.524736,72,8390.689245
25.061539,75,8390.731939
22.368395,76,8390.770377
18.91582,78,8390.810206
25.389544,77,8390.849601
24.729164,74,8390.887373
25.057957,76,8390.923707
18.095436,73,8390.958849
19.47467,75,8391.000358
18.624245,77,8391.044694
25.316565,76,8391.080934
25.90841,75,8391.120238
20.274067,79,8391.167917
25.095552,75,8391.213167
18.514612,75,8391.251719
19.28581,79,8391.291931
19.861166,78,8391.329538
18.786915,73,8391.368703
18.82582,77,8391.407848
25.363897,76,8391.45332
19.956135,75,8391.492051
18.61332,76,8392.515165
18.643625,78,8392.560062
18.838516,77,8392.606982
24.253841,75,8392.650483
19.544172,74,8392.686594
21.103107,73,8392.724137
24.702234,77,8392.769649
19.056559,76,8392.813711
25.84207,78,8392.861816
18.120983,75,8392.898201
25.57105,75,8392.940012
25.384722,76,8392.98262
18.63456,74,8393.020394
25.664032,75,8393.560192
18.572098,75,8393.602765
21.495756,76,8393.641184
22.260546,79,8393.682954
22.53539,78,8393.725848
24.798857,75,8393.766908
20.515602,78,8393.810081
20.751131,80,8393.851563
19.582106,76,8393.887258
26.835325,78,8393.928961
25.420433,76,8393.972098
17.55935,72,8394.012483
24.248459,73,8394.052743
20.676302,76,8394.097213
25.840101,77,8394.990462
18.19111,76,8395.035859
26.287466,77,8395.074323
19.666307,77,8395.112138
25.665337,77,8395.152574
24.926702,75,8395.192489
26.272478,79,8395.244272
22.80657,79,8395.289259
18.159868,74,8395.336089
18.730146,77,8395.382504
25.842592,75,8395.4233
18.28167,76,8395.465772
20.020409,79,8395.507092
18.17525,75,8395.543932
22.384085,75,8395.587586
18.6053,75,8395.63277
18.159363,75,8395.674613
18.95975,77,8395.716641
19.617842,74,8395.762345
19.51358,78,8395.80935
18.31341,77,8395.855706
24.990028,78,8395.900095
18.400934,75,8395.93795
19.829794,73,8395.973543
18.165009,76,8396.013814
19.281607,79,8396.05749
19.10092,77,8396.099733
25.927668,75,8397.056626
23.461359,75,8397.09989
19.24608,79,8397.147965
24.690392,74,8397.197112
25.594019,75,8397.256905
19.297453,79,8397.299898
19.13193,75,8397.340688
25.067326,76,8397.384914
17.93765,74,8397.431941
20.640913,76,8397.468152
18.429523,75,8397.508391
21.370567,77,8397.547257
17.941141,74,8397.588341
19.32688,78,8397.640239
19.306322,74,8397.680124
24.687618,74,8397.718457
25.663136,77,8397.757144
26.818008,78,8397.79536
18.99092,78,8397.837224
20.063238,75,8397.879249
25.957966,76,8397.922349
25.891836,77,8397.968871
18.517437,76,8398.013833
19.874386,78,8398.053158
18.439983,78,8398.095074
26.40505,77,8398.136576
19.107533,76,8398.175092
25.434912,77,8399.141755
27.193647,81,8399.192921
21.134895,81,8399.23929
25.603455,78,8399.28732
18.738619,78,8399.335998
19.995579,78,8399.375911
24.463112,74,8399.413267
19.340935,77,8399.457319
19.180672,80,8399.501028
23.20605,76,8399.546886
19.584167,78,8399.590647
25.712317,78,8399.635096
25.777855,78,8399.677045
18.087765,75,8399.719959
26.237339,78,8399.771098
18.834238,77,8399.815771
23.730513,79,8399.855746
25.112257,80,8399.897493
21.548685,77,8399.941305
21.554539,80,8399.982522
18.621773,78,8400.025171
22.201471,80,8400.077123
24.97905,76,8400.123384
20.094057,77,8400.165643
18.201777,76,8400.208656
19.862442,78,8400.262242
19.184359,79,8401.226895
23.625525,79,8401.28019
26.65495,80,8401.329641
26.775644,80,8401.376732
25.56708,76,8401.416707
18.778715,79,8401.459552
20.642767,77,8401.503682
19.485823,80,8401.550142
17.929914,75,8401.598854
25.969618,79,8401.646043
23.5208,79,8401.685914
24.868343,76,8401.7283
19.071095,80,8401.769349
21.286997,81,8401.815454
21.06626,78,8401.858038
20.215628,78,8401.899422
19.781225,78,8401.942804
18.537325,77,8401.982477
19.987465,83,8402.024738
23.021044,79,8402.066496
19.08148,79,8402.10977
20.608572,83,8402.155184
25.402658,76,8402.195879
18.686413,78,8402.239046
19.02404,79,8402.284328
24.289452,78,8402.32522
18.931005,79,8403.303766
21.792967,76,8403.352993
20.695877,80,8403.403486
25.826815,78,8403.466125
20.813837,77,8403.515562
25.853191,76,8403.569489
27.058393,79,8403.626296
22.694675,79,8403.678231
18.59904,78,8403.730311
24.201378,79,8404.260863
19.219889,80,8404.301698
18.46964,76,8404.340386
22.08412,76,8404.378835
23.945936,78,8404.421644
21.339241,80,8404.463904
21.055243,78,8404.507052
24.772667,79,8404.548573
21.754103,76,8404.589032
22.77771,83,8404.635525
18.370993,77,8404.679575
24.335506,78,8404.723121
25.059986,76,8404.763372
20.621548,77,8404.810299
18.415426,77,8404.851171
18.586473,78,8404.893306
19.953033,79,8404.934843
25.966879,78,8404.977779
27.37041,86,8405.85018
22.846127,88,8405.894881
27.48502,90,8405.942628
28.701803,90,8405.986755
26.966015,85,8406.034354
27.539423,87,8406.083048
20.539158,84,8406.133736
20.923285,85,8406.175106
24.574238,92,8406.223629
27.357948,89,8406.276245
20.43613,85,8406.320191
20.686232,86,8406.368829
24.409807,89,8406.413845
26.545765,88,8406.460054
27.998611,88,8406.504266
29.32817,89,8406.549983
28.33808,89,8406.597455
28.923853,91,8406.642954
22.221066,85,8406.68832
20.386086,89,8406.734579
20.52228,86,8406.781805
21.982634,91,8406.8316
21.208534,90,8406.887196
21.3683,91,8407.820324
27.805605,89,8407.869073
20.660328,88,8407.917832
21.687374,87,8407.967412
28.731092,90,8408.017719
27.11398,85,8408.069651
22.395983,87,8408.11503
20.308496,87,8408.164697
21.816349,87,8408.214441
21.102047,90,8408.261955
20.45927,88,8408.312481
28.042482,87,8408.358282
22.762348,84,8408.405875
28.24803,90,8408.453892
26.591398,85,8408.504105
22.936342,86,8408.550066
27.979834,87,8408.59842
28.542713,89,8408.643468
26.150417,83,8408.688512
27.316925,87,8408.729901
26.32562,87,8408.782149
21.259792,89,8408.835893
24.066357,86,8408.891522
26.507944,83,8409.780079
20.429802,86,8409.827069
21.36358,86,8409.874812
21.063343,89,8409.922933
23.987612,91,8409.968268
27.573053,86,8410.011554
21.37496,91,8410.059063
24.280016,90,8410.10706
26.374767,84,8410.148787
27.329033,85,8410.19679
29.473486,89,8410.241604
26.591738,87,8410.286482
21.217108,88,8410.337189
25.514107,81,8410.377441
28.768198,89,8410.423767
22.70739,87,8410.465834
28.216993,89,8410.51212
22.753273,86,8410.557084
20.583212,87,8410.600646
27.447256,86,8410.646458
20.7435,88,8410.690886
19.49724,83,8410.735138
20.06577,85,8410.785892
27.018585,85,8410.841468
24.55326,91,8411.824628
20.573593,88,8411.876272
22.93955,90,8411.92416
21.555988,86,8411.97113
21.414255,89,8412.018149
24.397516,84,8412.06628
22.775711,88,8412.111891
20.135513,82,8412.15154
24.300991,90,8412.197961
22.362051,84,8412.240933
20.922834,89,8412.297523
26.782303,86,8412.344836
20.40482,86,8412.397076
20.697937,89,8412.446422
21.964201,88,8412.494212
28.698242,90,8412.543208
27.308365,86,8412.587212
28.122227,88,8412.636444
28.307728,91,8412.683412
28.870186,90,8412.729898
19.635368,84,8412.77003
22.081097,84,8412.812064
27.222042,88,8412.858365
26.799183,85,8412.900525
21.930302,89,8413.921714
22.958914,90,8413.973017
26.806078,86,8414.020087
20.68486,87,8414.0693
20.657833,86,8414.12163
28.383648,89,8414.700211
20.556023,88,8414.747806
28.970663,90,8414.794156
21.063953,85,8414.835145
22.050222,89,8414.882381
25.10182,92,8414.932698
27.636923,88,8414.978383
22.969936,82,8415.021137
28.912601,92,8415.07314
28.864527,88,8415.133115
27.005762,84,8415.198891
20.905394,87,8415.258069
21.736109,86,8415.305912
21.107872,87,8415.36265
28.679035,89,8415.419538
20.656649,90,8415.468317
27.067774,86,8415.515619
21.143488,89,8415.573308
29.268106,91,8416.51406
29.087458,90,8416.568486
26.453554,92,8416.618601
22.512047,88,8416.687664
26.888395,87,8416.743626
21.568205,90,8416.800189
27.438507,87,8416.853992
23.238092,88,8416.901991
20.438057,88,8416.950953
20.994196,88,8417.000464
21.010967,90,8417.051342
22.051628,91,8417.101322
20.324747,86,8417.154333
26.37847,85,8417.202971
24.40076,87,8417.25718
28.91859,92,8417.30899
19.988844,85,8417.354026
19.872837,84,8417.401208
21.174633,89,8417.456014
24.61094,92,8417.501856
27.011324,91,8417.547664
20.444065,88,8417.591931
20.9508,87,8417.635386
20.043566,85,8418.863368
24.394476,90,8418.913661
27.396122,87,8418.96144
22.433872,89,8419.00875
20.509882,87,8419.058651
26.472788,84,8419.102183
28.14331,88,8419.148896
20.613314,85,8419.19642
25.244064,85,8419.241631
20.708193,86,8419.287344
20.731194,87,8419.334103
21.288681,91,8419.393377
20.529484,88,8419.447696
28.317581,89,8419.494643
28.029247,87,8419.536615
27.809544,87,8419.589175
20.65357,88,8419.643556
22.679544,86,8419.695915
20.120615,87,8419.742639
24.641144,87,8419.794334
21.494198,90,8419.841555
20.342789,88,8419.891934
20.118063,85,8419.942843
25.881514,89,8420.934258
27.808155,89,8420.987118
22.988194,88,8421.032269
23.548328,91,8421.081102
28.247818,88,8421.128658
21.109776,90,8421.177049
21.514912,89,8421.222602
27.919786,92,8421.268221
23.208706,92,8421.319313
21.89104,85,8421.364836
22.118454,87,8421.418633
21.873642,85,8421.487234
21.525518,90,8421.569845
26.824976,85,8421.628697
20.912544,89,8421.67859
20.803905,89,8421.726458
27.679552,87,8421.770414
22.1698,86,8421.813396
25.327936,88,8421.864606
21.76622,82,8421.909354
21.89837,88,8421.954496
25.739353,89,8422.00182
19.46974,84,8422.045077
21.328636,89,8422.088583
21.030966,90,8423.08116
20.645355,85,8423.137825
21.126976,89,8423.183861
20.958881,90,8423.234322
21.348516,92,8423.282346
26.077703,83,8423.332974
28.0567,88,8423.376073
28.126823,90,8423.427798
25.48223,90,8423.479168
28.629475,91,8423.537213
20.395853,87,8423.585789
27.606134,89,8423.638117
26.018242,92,8423.684139
28.229187,90,8423.731007
29.799435,93,8423.777616
22.54307,88,8423.822454
20.602118,88,8423.865383
27.61153,89,8423.911756
21.861013,86,8423.96099
22.405361,83,8424.0105
20.714907,87,8424.059066
21.937557,89,8424.103568
23.059235,91,8424.152468
22.197239,92,8425.106463
27.067057,86,8425.153677
20.659754,87,8425.708009
24.345627,93,8425.757447
22.553072,90,8425.833626
24.447754,91,8425.883681
22.280392,91,8425.933952
22.289812,88,8425.985071
23.979015,89,8426.029837
23.595747,88,8426.074804
29.19169,90,8426.123426
22.947166,90,8426.16665
20.579977,86,8426.214002
20.343233,85,8426.260005
28.145294,88,8426.304128
21.420256,88,8426.348237
22.320705,87,8426.393931
23.053474,91,8426.446049
20.013721,86,8426.489615
21.080193,90,8426.536264
26.767197,85,8426.57893
20.88216,89,8426.624831
26.407995,84,8426.666156
23.137928,88,8427.594397
23.085457,90,8427.648651
27.210638,86,8427.69818
28.112991,89,8427.742321
21.167662,89,8427.787119
21.629656,90,8427.832216
22.879908,90,8427.881534
26.538218,83,8427.925007
22.224594,90,8427.969882
27.72814,88,8428.017668
22.003153,92,8428.062892
20.52594,85,8428.102595
28.212719,89,8428.156997
21.916216,90,8428.203366
21.711035,83,8428.247338
21.554987,89,8428.291145
26.629328,85,8428.333135
28.717073,88,8428.382217
21.324368,93,8428.434779
20.424997,87,8428.484522
28.279358,91,8428.530046
22.555923,88,8428.575786
28.77035,90,8428.625196
22.538462,93,8429.553541
25.317533,88,8429.60306
23.770811,87,8429.652189
22.926388,89,8429.700064
23.114698,88,8429.754327
26.875006,88,8429.80993
20.296919,88,8429.855043
23.89121,92,8429.902813
28.264326,89,8429.947726
25.620348,95,8429.998397
22.64351,88,8430.046051
22.684105,91,8430.09893
21.437212,91,8430.149338
26.85196,91,8430.197461
21.711433,90,8430.249012
21.418314,89,8430.29535
23.658829,90,8430.34607
22.903305,89,8430.389824
21.806585,89,8430.443091
28.576395,90,8430.494056
25.750036,92,8430.541267
20.956377,88,8430.591188
22.855452,92,8430.636452
25.079113,90,8431.583427
28.66907,93,8431.634322
26.439405,86,8431.682399
23.633331,94,8431.735999
23.676672,95,8431.79004
28.350628,89,8431.840563
22.794813,93,8431.889745
29.30591,94,8431.938839
21.115423,91,8431.991284
27.794853,92,8432.043588
21.942642,93,8432.097449
21.005758,90,8432.142592
21.69008,93,8432.189056
28.689333,93,8432.235914
20.445639,87,8432.291332
20.991333,89,8432.337363
28.675083,92,8432.385379
20.99776,90,8432.432257
28.82051,94,8432.483077
24.2409,94,8432.53541
29.016071,94,8432.587819
23.504164,91,8432.636876
29.333794,94,8433.582498
22.170458,91,8433.633926
27.538197,88,8433.677868
27.73032,90,8433.720401
20.480099,88,8433.773743
21.868828,94,8433.823548
22.13151,94,8433.880929
27.007015,89,8433.937938
22.446638,93,8433.995381
24.743294,94,8434.04508
29.266659,92,8434.094458
20.875347,89,8434.138265
21.29428,91,8434.185991
28.823608,92,8434.229098
25.084816,93,8434.278738
21.41202,90,8434.327021
26.065979,95,8434.376628
24.973492,94,8434.423877
25.282835,90,8434.470046
27.795425,89,8434.524591
29.116758,93,8434.570799
20.909426,90,8434.61834
30.5005,95,8435.198717
28.318268,89,8436.149212
29.18946,94,8436.198917
25.656773,88,8436.247281
22.319489,90,8436.29305
24.554045,95,8436.342872
23.226004,92,8436.397186
21.404217,91,8436.448315
22.044052,93,8436.505732
26.744589,90,8436.557878
22.139162,95,8436.612239
21.649496,93,8436.664566
25.541697,95,8436.712827
21.085485,91,8436.766227
22.747004,88,8436.815921
26.316216,100,8436.868873
21.5913,93,8436.920919
23.58326,96,8436.969877
27.20437,86,8437.016861
21.905548,90,8437.064067
21.582897,93,8437.110771
22.03506,89,8437.157412
21.199528,91,8437.205703
25.221733,91,8438.162706
31.256079,97,8438.219679
21.021921,89,8438.264218
21.896477,90,8438.309584
21.98455,96,8438.364874
24.85461,90,8438.412533
28.061008,89,8438.457539
20.82321,90,8438.505613
21.87093,93,8438.556945
21.157932,92,8438.608258
28.34201,90,8438.657417
22.758,86,8438.70381
26.510046,93,8438.751549
28.332407,91,8438.801019
20.724436,90,8438.844001
21.308922,93,8438.889403
21.648594,89,8438.934658
21.308674,91,8438.982517
20.60462,88,8439.027393
23.91727,92,8439.077317
22.07924,90,8439.127251
21.71814,93,8439.17874
28.711779,94,8440.162976
28.206394,90,8440.214763
27.202295,86,8440.26805
28.89454,91,8440.314989
28.1893,89,8440.362915
22.321577,91,8440.409441
28.67814,92,8440.453281
24.431322,91,8440.502272
21.833155,94,8440.558791
28.5873,91,8440.608111
22.238811,92,8440.664201
21.485058,92,8440.709139
27.411165,93,8440.754466
21.025528,90,8440.799376
21.869877,94,8440.849037
21.45448,92,8440.898096
24.588717,93,8440.945224
24.525797,96,8440.994314
22.473944,92,8441.043846
25.483194,93,8441.095216
22.883318,89,8441.141466
20.935625,89,8441.190938
23.56271,91,8441.24823
27.306566,95,8442.202925
25.859785,96,8442.269709
22.271393,95,8442.328454
29.618084,95,8442.378521
28.789879,93,8442.424226
22.893587,98,8442.479558
21.590809,93,8442.528924
28.29649,94,8442.585721
22.322899,100,8442.636661
21.818068,92,8442.681462
29.446142,97,8442.729932
23.629797,92,8442.780092
28.715954,95,8442.828031
27.123564,97,8442.879635
21.355795,91,8442.924806
22.881292,88,8442.969847
31.941563,102,8443.022907
22.725868,92,8443.072548
22.31099,96,8443.120935
21.480492,92,8443.165147
21.835566,93,8443.214081
22.840733,93,8444.135689
24.661917,95,8444.189983
23.280338,91,8444.238948
29.135405,96,8444.291287
29.205198,96,8444.344263
28.385916,93,8444.389925
21.306805,91,8444.436113
22.076056,96,8444.486068
22.216623,95,8444.53537
22.016829,95,8444.588745
21.562038,92,8444.643136
21.889,95,8444.69533
21.722383,93,8444.748844
22.310326,94,8444.797074
23.884499,93,8444.847793
23.678324,97,8444.896488
29.02201,93,8444.943389
23.32231,93,8444.990259
29.830244,96,8445.04087
28.431875,94,8445.633698
28.624964,92,8445.67863
27.47486,102,8445.731986
21.651102,90,8446.605863
23.717514,95,8446.661389
28.29325,92,8446.709515
29.065378,94,8446.756236
30.13568,99,8446.80547
24.15874,92,8446.852694
21.287098,90,8446.903239
22.535486,94,8446.951572
23.090061,96,8446.998477
22.051163,92,8447.046113
24.551962,94,8447.099906
28.695755,94,8447.152219
28.094995,92,8447.196525
30.118814,97,8447.246316
28.52154,93,8447.301815
23.707174,92,8447.348191
22.470387,94,8447.40297
29.565065,93,8447.447867
23.467926,94,8447.495933
29.732426,95,8447.549069
21.216848,91,8447.603204
28.551432,94,8447.65399
22.356651,95,8448.630686
22.076387,94,8448.683339
24.001202,92,8448.730554
21.904133,90,8448.775553
22.300598,89,8448.827089
21.569607,93,8448.872091
22.54192,94,8448.930119
29.683722,96,8448.981166
27.426105,90,8449.027274
21.820473,96,8449.078379
28.84438,92,8449.127129
22.650444,97,8449.179607
29.48849,94,8449.225903
28.363636,92,8449.275246
23.50095,97,8449.325979
29.920277,95,8449.374874
29.394764,97,8449.424541
21.909702,94,8449.476014
22.199207,96,8449.527898
29.362265,95,8449.576705
24.077965,93,8449.628958
